# 优化的快速探索路径（减少回头路）
# 视野半径: 6像素
# 目标覆盖率: 85.0%
# 停留点数: 204
# 总路径点数: 4877
# 格式: 序号,x,y
1850,132,178
1851,132,179
1852,132,180
1853,132,179
1854,132,178
1855,132,177
1856,132,176
1857,132,175
1858,132,174
1859,133,174
1860,134,174
1861,135,174
1862,136,174
1863,137,174
1864,138,174
1865,139,174
1866,140,174
1867,141,174
1868,142,174
1869,143,174
1870,144,174
1871,144,173
1872,144,172
1873,144,171
1874,144,170
1875,144,169
1876,144,168
1877,144,167
1878,144,166
1879,144,165
1880,144,164
1881,144,163
1882,144,162
1883,143,162
1884,142,162
1885,141,162
1886,140,162
1887,139,162
1888,138,162
1889,137,162
1890,136,162
1891,135,162
1892,134,162
1893,133,162
1894,132,162
1895,131,162
1896,130,162
1897,129,162
1898,128,162
1899,127,162
1900,126,162
1901,125,162
1902,125,161
1903,125,160
1904,125,159
1905,125,158
1906,125,157
1907,125,156
1908,125,155
1909,125,154
1910,125,153
1911,125,152
1912,125,151
1913,125,150
1914,125,149
1915,125,148
1916,125,147
1917,125,146
1918,125,145
1919,125,144
1920,125,143
1921,125,142
1922,125,141
1923,125,140
1924,125,139
1925,125,138
1926,125,137
1927,125,136
1928,125,135
1929,125,134
1930,125,133
1931,125,132
1932,125,131
1933,125,130
1934,125,129
1935,125,128
1936,125,127
1937,125,126
1938,125,125
1939,125,124
1940,125,123
1941,125,122
1942,125,121
1943,126,121
1944,126,120
1945,126,119
1946,126,118
1947,126,117
1948,126,116
1949,126,115
1950,126,114
1951,126,113
1952,126,112
1953,126,111
1954,126,110
1955,126,109
1956,126,108
1957,126,107
1958,126,106
1959,126,105
1960,126,104
1961,126,103
1962,126,102
1963,126,101
1964,126,100
1965,126,99
1966,126,98
1967,126,97
1968,126,96
1969,126,95
1970,126,94
1971,126,93
1972,126,92
1973,126,91
1974,126,90
1975,126,89
1976,126,88
1977,126,87
1978,126,86
1979,126,85
1980,126,84
1981,126,83
1982,126,82
1983,126,81
1984,126,80
1985,126,79
1986,126,78
1987,126,77
1988,126,76
1989,126,75
1990,126,74
1991,126,73
1992,126,72
1993,126,71
1994,126,70
1995,126,69
1996,126,68
1997,126,67
1998,126,66
1999,126,65
2000,126,64
2001,126,63
2002,126,62
2003,126,61
2004,126,60
2005,126,59
2006,126,58
2007,126,57
2008,127,57
2009,127,56
2010,128,56
2011,129,56
2012,129,55
2013,130,55
2014,131,55
2015,132,55
2016,133,55
2017,134,55
2018,135,55
2019,136,55
2020,137,55
2021,138,55
2022,139,55
2023,140,55
2024,140,54
2025,140,53
2026,140,52
2027,140,51
2028,140,50
2029,140,49
2030,140,48
2031,140,47
2032,140,46
2033,140,45
2034,140,44
2035,140,43
2036,140,42
2037,140,41
2038,140,40
2039,141,40
2040,141,39
2041,141,38
2042,142,38
2043,143,38
2044,143,37
2045,144,37
2046,145,37
2047,146,37
2048,147,37
2049,148,37
2050,149,37
2051,149,36
2052,150,36
2053,151,36
2054,152,36
2055,153,36
2056,154,36
2057,155,36
2058,156,36
2059,157,36
2060,158,36
2061,159,36
2062,160,36
2063,161,36
2064,162,36
2065,163,36
2066,164,36
2067,165,36
2068,166,36
2069,167,36
2070,168,36
2071,169,36
2072,169,37
2073,170,37
2074,171,37
2075,172,37
2076,173,37
2077,174,37
2078,175,37
2079,176,37
2080,177,37
2081,178,37
2082,179,37
